Path [0001]	:	['JAK', 'BKK', 'HKG', 'TPE', 'TOK', 'KOR', 'PEK']

Path [0750]	:	['BKK', 'JAK', 'TPE', 'HKG', 'PEK', 'KOR', 'TOK']
Sentiment	:	[-1.453, 3.029, -1.927, -1.68, 2.778, -1.768, -1.449]

Path [0751]	:	['BKK', 'JAK', 'TPE', 'TOK', 'HKG', 'KOR', 'PEK']
Sentiment	:	[-1.453, 3.029, -1.927, -1.449, -1.68, -1.768, 2.778]

Path [0752]	:	['BKK', 'JAK', 'TPE', 'TOK', 'HKG', 'PEK', 'KOR']
Sentiment	:	[-1.453, 3.029, -1.927, -1.449, -1.68, 2.778, -1.768]

Path [0753]	:	['BKK', 'JAK', 'TPE', 'TOK', 'KOR', 'HKG', 'PEK']
Sentiment	:	[-1.453, 3.029, -1.927, -1.449, -1.768, -1.68, 2.778]

Path [0754]	:	['BKK', 'JAK', 'TPE', 'TOK', 'KOR', 'PEK', 'HKG']
Sentiment	:	[-1.453, 3.029, -1.927, -1.449, -1.768, 2.778, -1.68]

Path [0755]	:	['BKK', 'JAK', 'TPE', 'TOK', 'PEK', 'HKG', 'KOR']
Sentiment	:	[-1.453, 3.029, -1.927, -1.449, 2.778, -1.68, -1.768]

Path [0756]	:	['BKK', 'JAK', 'TPE', 'TOK', 'PEK', 'KOR', 'HKG']
Sentiment	:	[-1.453, 3.029, -1.927, -1.449, 2.778, -1.768, -1.68]

Path [0757]	:	['BKK', 'JAK', 'TPE', 'KOR', 'HKG', 'TOK', 'PEK']
Sentiment	:	[-1.453, 3.029, -1.927, -1.768, -1.68, -1.449, 2.778]

Path [0758]	:	['BKK', 'JAK', 'TPE', 'KOR', 'HKG', 'PEK', 'TOK']
Sentiment	:	[-1.453, 3.029, -1.927, -1.768, -1.68, 2.778, -1.449]

Path [0759]	:	['BKK', 'JAK', 'TPE', 'KOR', 'TOK', 'HKG', 'PEK']
Sentiment	:	[-1.453, 3.029, -1.927, -1.768, -1.449, -1.68, 2.778]

Path [0760]	:	['BKK', 'JAK', 'TPE', 'KOR', 'TOK', 'PEK', 'HKG']
Sentiment	:	[-1.453, 3.029, -1.927, -1.768, -1.449, 2.778, -1.68]

Path [0761]	:	['BKK', 'JAK', 'TPE', 'KOR', 'PEK', 'HKG', 'TOK']
Sentiment	:	[-1.453, 3.029, -1.927, -1.768, 2.778, -1.68, -1.449]

Path [0762]	:	['BKK', 'JAK', 'TPE', 'KOR', 'PEK', 'TOK', 'HKG']
Sentiment	:	[-1.453, 3.029, -1.927, -1.768, 2.778, -1.449, -1.68]

Path [0763]	:	['BKK', 'JAK', 'TPE', 'PEK', 'HKG', 'TOK', 'KOR']
Sentiment	:	[-1.453, 3.029, -1.927, 2.778, -1.68, -1.449, -1.768]

Path [0764]	:	['BKK', 'JAK', 'TPE', 'PEK', 'HKG', 'KOR', 'TOK']
Sentiment	:	[-1.453, 3.029, -1.927, 2.778, -1.68, -1.768, -1.449]

Path [0765]	:	['BKK', 'JAK', 'TPE', 'PEK', 'TOK', 'HKG', 'KOR']
Sentiment	:	[-1.453, 3.029, -1.927, 2.778, -1.449, -1.68, -1.768]

Path [0766]	:	['BKK', 'JAK', 'TPE', 'PEK', 'TOK', 'KOR', 'HKG']
Sentiment	:	[-1.453, 3.029, -1.927, 2.778, -1.449, -1.768, -1.68]

Path [0767]	:	['BKK', 'JAK', 'TPE', 'PEK', 'KOR', 'HKG', 'TOK']
Sentiment	:	[-1.453, 3.029, -1.927, 2.778, -1.768, -1.68, -1.449]

Path [0768]	:	['BKK', 'JAK', 'TPE', 'PEK', 'KOR', 'TOK', 'HKG']
Sentiment	:	[-1.453, 3.029, -1.927, 2.778, -1.768, -1.449, -1.68]

Path [0769]	:	['BKK', 'JAK', 'TOK', 'HKG', 'TPE', 'KOR', 'PEK']
Sentiment	:	[-1.453, 3.029, -1.449, -1.68, -1.927, -1.768, 2.778]

Path [0770]	:	['BKK', 'JAK', 'TOK', 'HKG', 'TPE', 'PEK', 'KOR']
Sentiment	:	[-1.453, 3.029, -1.449, -1.68, -1.927, 2.778, -1.768]

Path [0771]	:	['BKK', 'JAK', 'TOK', 'HKG', 'KOR', 'TPE', 'PEK']
Sentiment	:	[-1.453, 3.029, -1.449, -1.68, -1.768, -1.927, 2.778]

Path [0772]	:	['BKK', 'JAK', 'TOK', 'HKG', 'KOR', 'PEK', 'TPE']
Sentiment	:	[-1.453, 3.029, -1.449, -1.68, -1.768, 2.778, -1.927]

Path [0773]	:	['BKK', 'JAK', 'TOK', 'HKG', 'PEK', 'TPE', 'KOR']
Sentiment	:	[-1.453, 3.029, -1.449, -1.68, 2.778, -1.927, -1.768]

Path [0774]	:	['BKK', 'JAK', 'TOK', 'HKG', 'PEK', 'KOR', 'TPE']
Sentiment	:	[-1.453, 3.029, -1.449, -1.68, 2.778, -1.768, -1.927]

Path [0775]	:	['BKK', 'JAK', 'TOK', 'TPE', 'HKG', 'KOR', 'PEK']
Sentiment	:	[-1.453, 3.029, -1.449, -1.927, -1.68, -1.768, 2.778]

Path [0776]	:	['BKK', 'JAK', 'TOK', 'TPE', 'HKG', 'PEK', 'KOR']
Sentiment	:	[-1.453, 3.029, -1.449, -1.927, -1.68, 2.778, -1.768]

Path [0777]	:	['BKK', 'JAK', 'TOK', 'TPE', 'KOR', 'HKG', 'PEK']
Sentiment	:	[-1.453, 3.029, -1.449, -1.927, -1.768, -1.68, 2.778]

Path [0778]	:	['BKK', 'JAK', 'TOK', 'TPE', 'KOR', 'PEK', 'HKG']
Sentiment	:	[-1.453, 3.029, -1.449, -1.927, -1.768, 2.778, -1.68]

Path [0779]	:	['BKK', 'JAK', 'TOK', 'TPE', 'PEK', 'HKG', 'KOR']
Sentiment	:	[-1.453, 3.029, -1.449, -1.927, 2.778, -1.68, -1.768]

Path [0780]	:	['BKK', 'JAK', 'TOK', 'TPE', 'PEK', 'KOR', 'HKG']
Sentiment	:	[-1.453, 3.029, -1.449, -1.927, 2.778, -1.768, -1.68]

Path [0781]	:	['BKK', 'JAK', 'TOK', 'KOR', 'HKG', 'TPE', 'PEK']
Sentiment	:	[-1.453, 3.029, -1.449, -1.768, -1.68, -1.927, 2.778]

Path [0782]	:	['BKK', 'JAK', 'TOK', 'KOR', 'HKG', 'PEK', 'TPE']
Sentiment	:	[-1.453, 3.029, -1.449, -1.768, -1.68, 2.778, -1.927]

Path [0783]	:	['BKK', 'JAK', 'TOK', 'KOR', 'TPE', 'HKG', 'PEK']
Sentiment	:	[-1.453, 3.029, -1.449, -1.768, -1.927, -1.68, 2.778]

Path [0784]	:	['BKK', 'JAK', 'TOK', 'KOR', 'TPE', 'PEK', 'HKG']
Sentiment	:	[-1.453, 3.029, -1.449, -1.768, -1.927, 2.778, -1.68]

Path [0785]	:	['BKK', 'JAK', 'TOK', 'KOR', 'PEK', 'HKG', 'TPE']
Sentiment	:	[-1.453, 3.029, -1.449, -1.768, 2.778, -1.68, -1.927]

Path [0786]	:	['BKK', 'JAK', 'TOK', 'KOR', 'PEK', 'TPE', 'HKG']
Sentiment	:	[-1.453, 3.029, -1.449, -1.768, 2.778, -1.927, -1.68]

Path [0787]	:	['BKK', 'JAK', 'TOK', 'PEK', 'HKG', 'TPE', 'KOR']
Sentiment	:	[-1.453, 3.029, -1.449, 2.778, -1.68, -1.927, -1.768]

Path [0788]	:	['BKK', 'JAK', 'TOK', 'PEK', 'HKG', 'KOR', 'TPE']
Sentiment	:	[-1.453, 3.029, -1.449, 2.778, -1.68, -1.768, -1.927]

Path [0789]	:	['BKK', 'JAK', 'TOK', 'PEK', 'TPE', 'HKG', 'KOR']
Sentiment	:	[-1.453, 3.029, -1.449, 2.778, -1.927, -1.68, -1.768]

Path [0790]	:	['BKK', 'JAK', 'TOK', 'PEK', 'TPE', 'KOR', 'HKG']
Sentiment	:	[-1.453, 3.029, -1.449, 2.778, -1.927, -1.768, -1.68]

Path [0791]	:	['BKK', 'JAK', 'TOK', 'PEK', 'KOR', 'HKG', 'TPE']
Sentiment	:	[-1.453, 3.029, -1.449, 2.778, -1.768, -1.68, -1.927]

Path [0792]	:	['BKK', 'JAK', 'TOK', 'PEK', 'KOR', 'TPE', 'HKG']
Sentiment	:	[-1.453, 3.029, -1.449, 2.778, -1.768, -1.927, -1.68]

Path [0793]	:	['BKK', 'JAK', 'KOR', 'HKG', 'TPE', 'TOK', 'PEK']
Sentiment	:	[-1.453, 3.029, -1.768, -1.68, -1.927, -1.449, 2.778]

Path [0794]	:	['BKK', 'JAK', 'KOR', 'HKG', 'TPE', 'PEK', 'TOK']
Sentiment	:	[-1.453, 3.029, -1.768, -1.68, -1.927, 2.778, -1.449]

Path [0795]	:	['BKK', 'JAK', 'KOR', 'HKG', 'TOK', 'TPE', 'PEK']
Sentiment	:	[-1.453, 3.029, -1.768, -1.68, -1.449, -1.927, 2.778]

Path [0796]	:	['BKK', 'JAK', 'KOR', 'HKG', 'TOK', 'PEK', 'TPE']
Sentiment	:	[-1.453, 3.029, -1.768, -1.68, -1.449, 2.778, -1.927]

Path [0797]	:	['BKK', 'JAK', 'KOR', 'HKG', 'PEK', 'TPE', 'TOK']
Sentiment	:	[-1.453, 3.029, -1.768, -1.68, 2.778, -1.927, -1.449]

Path [0798]	:	['BKK', 'JAK', 'KOR', 'HKG', 'PEK', 'TOK', 'TPE']
Sentiment	:	[-1.453, 3.029, -1.768, -1.68, 2.778, -1.449, -1.927]

Path [0799]	:	['BKK', 'JAK', 'KOR', 'TPE', 'HKG', 'TOK', 'PEK']
Sentiment	:	[-1.453, 3.029, -1.768, -1.927, -1.68, -1.449, 2.778]

Path [0800]	:	['BKK', 'JAK', 'KOR', 'TPE', 'HKG', 'PEK', 'TOK']
Sentiment	:	[-1.453, 3.029, -1.768, -1.927, -1.68, 2.778, -1.449]

Path [0801]	:	['BKK', 'JAK', 'KOR', 'TPE', 'TOK', 'HKG', 'PEK']
Sentiment	:	[-1.453, 3.029, -1.768, -1.927, -1.449, -1.68, 2.778]

Path [0802]	:	['BKK', 'JAK', 'KOR', 'TPE', 'TOK', 'PEK', 'HKG']
Sentiment	:	[-1.453, 3.029, -1.768, -1.927, -1.449, 2.778, -1.68]

Path [0803]	:	['BKK', 'JAK', 'KOR', 'TPE', 'PEK', 'HKG', 'TOK']
Sentiment	:	[-1.453, 3.029, -1.768, -1.927, 2.778, -1.68, -1.449]

Path [0804]	:	['BKK', 'JAK', 'KOR', 'TPE', 'PEK', 'TOK', 'HKG']
Sentiment	:	[-1.453, 3.029, -1.768, -1.927, 2.778, -1.449, -1.68]

Path [0805]	:	['BKK', 'JAK', 'KOR', 'TOK', 'HKG', 'TPE', 'PEK']
Sentiment	:	[-1.453, 3.029, -1.768, -1.449, -1.68, -1.927, 2.778]

Path [0806]	:	['BKK', 'JAK', 'KOR', 'TOK', 'HKG', 'PEK', 'TPE']
Sentiment	:	[-1.453, 3.029, -1.768, -1.449, -1.68, 2.778, -1.927]

Path [0807]	:	['BKK', 'JAK', 'KOR', 'TOK', 'TPE', 'HKG', 'PEK']
Sentiment	:	[-1.453, 3.029, -1.768, -1.449, -1.927, -1.68, 2.778]

Path [0808]	:	['BKK', 'JAK', 'KOR', 'TOK', 'TPE', 'PEK', 'HKG']
Sentiment	:	[-1.453, 3.029, -1.768, -1.449, -1.927, 2.778, -1.68]

Path [0809]	:	['BKK', 'JAK', 'KOR', 'TOK', 'PEK', 'HKG', 'TPE']
Sentiment	:	[-1.453, 3.029, -1.768, -1.449, 2.778, -1.68, -1.927]

Path [0810]	:	['BKK', 'JAK', 'KOR', 'TOK', 'PEK', 'TPE', 'HKG']
Sentiment	:	[-1.453, 3.029, -1.768, -1.449, 2.778, -1.927, -1.68]

Path [0811]	:	['BKK', 'JAK', 'KOR', 'PEK', 'HKG', 'TPE', 'TOK']
Sentiment	:	[-1.453, 3.029, -1.768, 2.778, -1.68, -1.927, -1.449]

Path [0812]	:	['BKK', 'JAK', 'KOR', 'PEK', 'HKG', 'TOK', 'TPE']
Sentiment	:	[-1.453, 3.029, -1.768, 2.778, -1.68, -1.449, -1.927]

Path [0813]	:	['BKK', 'JAK', 'KOR', 'PEK', 'TPE', 'HKG', 'TOK']
Sentiment	:	[-1.453, 3.029, -1.768, 2.778, -1.927, -1.68, -1.449]

Path [0814]	:	['BKK', 'JAK', 'KOR', 'PEK', 'TPE', 'TOK', 'HKG']
Sentiment	:	[-1.453, 3.029, -1.768, 2.778, -1.927, -1.449, -1.68]

Path [0815]	:	['BKK', 'JAK', 'KOR', 'PEK', 'TOK', 'HKG', 'TPE']
Sentiment	:	[-1.453, 3.029, -1.768, 2.778, -1.449, -1.68, -1.927]

Path [0816]	:	['BKK', 'JAK', 'KOR', 'PEK', 'TOK', 'TPE', 'HKG']
Sentiment	:	[-1.453, 3.029, -1.768, 2.778, -1.449, -1.927, -1.68]

Path [0817]	:	['BKK', 'JAK', 'PEK', 'HKG', 'TPE', 'TOK', 'KOR']
Sentiment	:	[-1.453, 3.029, 2.778, -1.68, -1.927, -1.449, -1.768]

Path [0818]	:	['BKK', 'JAK', 'PEK', 'HKG', 'TPE', 'KOR', 'TOK']
Sentiment	:	[-1.453, 3.029, 2.778, -1.68, -1.927, -1.768, -1.449]

Path [0819]	:	['BKK', 'JAK', 'PEK', 'HKG', 'TOK', 'TPE', 'KOR']
Sentiment	:	[-1.453, 3.029, 2.778, -1.68, -1.449, -1.927, -1.768]

Path [0820]	:	['BKK', 'JAK', 'PEK', 'HKG', 'TOK', 'KOR', 'TPE']
Sentiment	:	[-1.453, 3.029, 2.778, -1.68, -1.449, -1.768, -1.927]

Path [0821]	:	['BKK', 'JAK', 'PEK', 'HKG', 'KOR', 'TPE', 'TOK']
Sentiment	:	[-1.453, 3.029, 2.778, -1.68, -1.768, -1.927, -1.449]

Path [0822]	:	['BKK', 'JAK', 'PEK', 'HKG', 'KOR', 'TOK', 'TPE']
Sentiment	:	[-1.453, 3.029, 2.778, -1.68, -1.768, -1.449, -1.927]

Path [0823]	:	['BKK', 'JAK', 'PEK', 'TPE', 'HKG', 'TOK', 'KOR']
Sentiment	:	[-1.453, 3.029, 2.778, -1.927, -1.68, -1.449, -1.768]

Path [0824]	:	['BKK', 'JAK', 'PEK', 'TPE', 'HKG', 'KOR', 'TOK']
Sentiment	:	[-1.453, 3.029, 2.778, -1.927, -1.68, -1.768, -1.449]

Path [0825]	:	['BKK', 'JAK', 'PEK', 'TPE', 'TOK', 'HKG', 'KOR']
Sentiment	:	[-1.453, 3.029, 2.778, -1.927, -1.449, -1.68, -1.768]

Path [0826]	:	['BKK', 'JAK', 'PEK', 'TPE', 'TOK', 'KOR', 'HKG']
Sentiment	:	[-1.453, 3.029, 2.778, -1.927, -1.449, -1.768, -1.68]

Path [0827]	:	['BKK', 'JAK', 'PEK', 'TPE', 'KOR', 'HKG', 'TOK']
Sentiment	:	[-1.453, 3.029, 2.778, -1.927, -1.768, -1.68, -1.449]

Path [0828]	:	['BKK', 'JAK', 'PEK', 'TPE', 'KOR', 'TOK', 'HKG']
Sentiment	:	[-1.453, 3.029, 2.778, -1.927, -1.768, -1.449, -1.68]

Path [0829]	:	['BKK', 'JAK', 'PEK', 'TOK', 'HKG', 'TPE', 'KOR']
Sentiment	:	[-1.453, 3.029, 2.778, -1.449, -1.68, -1.927, -1.768]

Path [0830]	:	['BKK', 'JAK', 'PEK', 'TOK', 'HKG', 'KOR', 'TPE']
Sentiment	:	[-1.453, 3.029, 2.778, -1.449, -1.68, -1.768, -1.927]

Path [0831]	:	['BKK', 'JAK', 'PEK', 'TOK', 'TPE', 'HKG', 'KOR']
Sentiment	:	[-1.453, 3.029, 2.778, -1.449, -1.927, -1.68, -1.768]

Path [0832]	:	['BKK', 'JAK', 'PEK', 'TOK', 'TPE', 'KOR', 'HKG']
Sentiment	:	[-1.453, 3.029, 2.778, -1.449, -1.927, -1.768, -1.68]

Path [0833]	:	['BKK', 'JAK', 'PEK', 'TOK', 'KOR', 'HKG', 'TPE']
Sentiment	:	[-1.453, 3.029, 2.778, -1.449, -1.768, -1.68, -1.927]

Path [0834]	:	['BKK', 'JAK', 'PEK', 'TOK', 'KOR', 'TPE', 'HKG']
Sentiment	:	[-1.453, 3.029, 2.778, -1.449, -1.768, -1.927, -1.68]

Path [0835]	:	['BKK', 'JAK', 'PEK', 'KOR', 'HKG', 'TPE', 'TOK']
Sentiment	:	[-1.453, 3.029, 2.778, -1.768, -1.68, -1.927, -1.449]

Path [0836]	:	['BKK', 'JAK', 'PEK', 'KOR', 'HKG', 'TOK', 'TPE']
Sentiment	:	[-1.453, 3.029, 2.778, -1.768, -1.68, -1.449, -1.927]

Path [0837]	:	['BKK', 'JAK', 'PEK', 'KOR', 'TPE', 'HKG', 'TOK']
Sentiment	:	[-1.453, 3.029, 2.778, -1.768, -1.927, -1.68, -1.449]

Path [0838]	:	['BKK', 'JAK', 'PEK', 'KOR', 'TPE', 'TOK', 'HKG']
Sentiment	:	[-1.453, 3.029, 2.778, -1.768, -1.927, -1.449, -1.68]

Path [0839]	:	['BKK', 'JAK', 'PEK', 'KOR', 'TOK', 'HKG', 'TPE']
Sentiment	:	[-1.453, 3.029, 2.778, -1.768, -1.449, -1.68, -1.927]

Path [0840]	:	['BKK', 'JAK', 'PEK', 'KOR', 'TOK', 'TPE', 'HKG']
Sentiment	:	[-1.453, 3.029, 2.778, -1.768, -1.449, -1.927, -1.68]

Path [0841]	:	['BKK', 'HKG', 'JAK', 'TPE', 'TOK', 'KOR', 'PEK']
Sentiment	:	[-1.453, -1.68, 3.029, -1.927, -1.449, -1.768, 2.778]

Path [0842]	:	['BKK', 'HKG', 'JAK', 'TPE', 'TOK', 'PEK', 'KOR']
Sentiment	:	[-1.453, -1.68, 3.029, -1.927, -1.449, 2.778, -1.768]

Path [0843]	:	['BKK', 'HKG', 'JAK', 'TPE', 'KOR', 'TOK', 'PEK']
Sentiment	:	[-1.453, -1.68, 3.029, -1.927, -1.768, -1.449, 2.778]

Path [0844]	:	['BKK', 'HKG', 'JAK', 'TPE', 'KOR', 'PEK', 'TOK']
Sentiment	:	[-1.453, -1.68, 3.029, -1.927, -1.768, 2.778, -1.449]

Path [0845]	:	['BKK', 'HKG', 'JAK', 'TPE', 'PEK', 'TOK', 'KOR']
Sentiment	:	[-1.453, -1.68, 3.029, -1.927, 2.778, -1.449, -1.768]

Path [0846]	:	['BKK', 'HKG', 'JAK', 'TPE', 'PEK', 'KOR', 'TOK']
Sentiment	:	[-1.453, -1.68, 3.029, -1.927, 2.778, -1.768, -1.449]

Path [0847]	:	['BKK', 'HKG', 'JAK', 'TOK', 'TPE', 'KOR', 'PEK']
Sentiment	:	[-1.453, -1.68, 3.029, -1.449, -1.927, -1.768, 2.778]

Path [0848]	:	['BKK', 'HKG', 'JAK', 'TOK', 'TPE', 'PEK', 'KOR']
Sentiment	:	[-1.453, -1.68, 3.029, -1.449, -1.927, 2.778, -1.768]

Path [0849]	:	['BKK', 'HKG', 'JAK', 'TOK', 'KOR', 'TPE', 'PEK']
Sentiment	:	[-1.453, -1.68, 3.029, -1.449, -1.768, -1.927, 2.778]

Path [0850]	:	['BKK', 'HKG', 'JAK', 'TOK', 'KOR', 'PEK', 'TPE']
Sentiment	:	[-1.453, -1.68, 3.029, -1.449, -1.768, 2.778, -1.927]

Path [0851]	:	['BKK', 'HKG', 'JAK', 'TOK', 'PEK', 'TPE', 'KOR']
Sentiment	:	[-1.453, -1.68, 3.029, -1.449, 2.778, -1.927, -1.768]

Path [0852]	:	['BKK', 'HKG', 'JAK', 'TOK', 'PEK', 'KOR', 'TPE']
Sentiment	:	[-1.453, -1.68, 3.029, -1.449, 2.778, -1.768, -1.927]

Path [0853]	:	['BKK', 'HKG', 'JAK', 'KOR', 'TPE', 'TOK', 'PEK']
Sentiment	:	[-1.453, -1.68, 3.029, -1.768, -1.927, -1.449, 2.778]

Path [0854]	:	['BKK', 'HKG', 'JAK', 'KOR', 'TPE', 'PEK', 'TOK']
Sentiment	:	[-1.453, -1.68, 3.029, -1.768, -1.927, 2.778, -1.449]

Path [0855]	:	['BKK', 'HKG', 'JAK', 'KOR', 'TOK', 'TPE', 'PEK']
Sentiment	:	[-1.453, -1.68, 3.029, -1.768, -1.449, -1.927, 2.778]

Path [0856]	:	['BKK', 'HKG', 'JAK', 'KOR', 'TOK', 'PEK', 'TPE']
Sentiment	:	[-1.453, -1.68, 3.029, -1.768, -1.449, 2.778, -1.927]

Path [0857]	:	['BKK', 'HKG', 'JAK', 'KOR', 'PEK', 'TPE', 'TOK']
Sentiment	:	[-1.453, -1.68, 3.029, -1.768, 2.778, -1.927, -1.449]

Path [0858]	:	['BKK', 'HKG', 'JAK', 'KOR', 'PEK', 'TOK', 'TPE']
Sentiment	:	[-1.453, -1.68, 3.029, -1.768, 2.778, -1.449, -1.927]

Path [0859]	:	['BKK', 'HKG', 'JAK', 'PEK', 'TPE', 'TOK', 'KOR']
Sentiment	:	[-1.453, -1.68, 3.029, 2.778, -1.927, -1.449, -1.768]

Path [0860]	:	['BKK', 'HKG', 'JAK', 'PEK', 'TPE', 'KOR', 'TOK']
Sentiment	:	[-1.453, -1.68, 3.029, 2.778, -1.927, -1.768, -1.449]

Path [0861]	:	['BKK', 'HKG', 'JAK', 'PEK', 'TOK', 'TPE', 'KOR']
Sentiment	:	[-1.453, -1.68, 3.029, 2.778, -1.449, -1.927, -1.768]

Path [0862]	:	['BKK', 'HKG', 'JAK', 'PEK', 'TOK', 'KOR', 'TPE']
Sentiment	:	[-1.453, -1.68, 3.029, 2.778, -1.449, -1.768, -1.927]

Path [0863]	:	['BKK', 'HKG', 'JAK', 'PEK', 'KOR', 'TPE', 'TOK']
Sentiment	:	[-1.453, -1.68, 3.029, 2.778, -1.768, -1.927, -1.449]

Path [0864]	:	['BKK', 'HKG', 'JAK', 'PEK', 'KOR', 'TOK', 'TPE']
Sentiment	:	[-1.453, -1.68, 3.029, 2.778, -1.768, -1.449, -1.927]

Path [0865]	:	['BKK', 'HKG', 'TPE', 'JAK', 'TOK', 'KOR', 'PEK']
Sentiment	:	[-1.453, -1.68, -1.927, 3.029, -1.449, -1.768, 2.778]

Path [0866]	:	['BKK', 'HKG', 'TPE', 'JAK', 'TOK', 'PEK', 'KOR']
Sentiment	:	[-1.453, -1.68, -1.927, 3.029, -1.449, 2.778, -1.768]

Path [0867]	:	['BKK', 'HKG', 'TPE', 'JAK', 'KOR', 'TOK', 'PEK']
Sentiment	:	[-1.453, -1.68, -1.927, 3.029, -1.768, -1.449, 2.778]

Path [0868]	:	['BKK', 'HKG', 'TPE', 'JAK', 'KOR', 'PEK', 'TOK']
Sentiment	:	[-1.453, -1.68, -1.927, 3.029, -1.768, 2.778, -1.449]

Path [0869]	:	['BKK', 'HKG', 'TPE', 'JAK', 'PEK', 'TOK', 'KOR']
Sentiment	:	[-1.453, -1.68, -1.927, 3.029, 2.778, -1.449, -1.768]

Path [0870]	:	['BKK', 'HKG', 'TPE', 'JAK', 'PEK', 'KOR', 'TOK']
Sentiment	:	[-1.453, -1.68, -1.927, 3.029, 2.778, -1.768, -1.449]

Path [0871]	:	['BKK', 'HKG', 'TPE', 'TOK', 'JAK', 'KOR', 'PEK']
Sentiment	:	[-1.453, -1.68, -1.927, -1.449, 3.029, -1.768, 2.778]

Path [0872]	:	['BKK', 'HKG', 'TPE', 'TOK', 'JAK', 'PEK', 'KOR']
Sentiment	:	[-1.453, -1.68, -1.927, -1.449, 3.029, 2.778, -1.768]

Path [0873]	:	['BKK', 'HKG', 'TPE', 'TOK', 'KOR', 'JAK', 'PEK']
Sentiment	:	[-1.453, -1.68, -1.927, -1.449, -1.768, 3.029, 2.778]

Path [0874]	:	['BKK', 'HKG', 'TPE', 'TOK', 'KOR', 'PEK', 'JAK']
Sentiment	:	[-1.453, -1.68, -1.927, -1.449, -1.768, 2.778, 3.029]

Path [0875]	:	['BKK', 'HKG', 'TPE', 'TOK', 'PEK', 'JAK', 'KOR']
Sentiment	:	[-1.453, -1.68, -1.927, -1.449, 2.778, 3.029, -1.768]

Path [0876]	:	['BKK', 'HKG', 'TPE', 'TOK', 'PEK', 'KOR', 'JAK']
Sentiment	:	[-1.453, -1.68, -1.927, -1.449, 2.778, -1.768, 3.029]

Path [0877]	:	['BKK', 'HKG', 'TPE', 'KOR', 'JAK', 'TOK', 'PEK']
Sentiment	:	[-1.453, -1.68, -1.927, -1.768, 3.029, -1.449, 2.778]

Path [0878]	:	['BKK', 'HKG', 'TPE', 'KOR', 'JAK', 'PEK', 'TOK']
Sentiment	:	[-1.453, -1.68, -1.927, -1.768, 3.029, 2.778, -1.449]

Path [0879]	:	['BKK', 'HKG', 'TPE', 'KOR', 'TOK', 'JAK', 'PEK']
Sentiment	:	[-1.453, -1.68, -1.927, -1.768, -1.449, 3.029, 2.778]

Path [0880]	:	['BKK', 'HKG', 'TPE', 'KOR', 'TOK', 'PEK', 'JAK']
Sentiment	:	[-1.453, -1.68, -1.927, -1.768, -1.449, 2.778, 3.029]

Path [0881]	:	['BKK', 'HKG', 'TPE', 'KOR', 'PEK', 'JAK', 'TOK']
Sentiment	:	[-1.453, -1.68, -1.927, -1.768, 2.778, 3.029, -1.449]

Path [0882]	:	['BKK', 'HKG', 'TPE', 'KOR', 'PEK', 'TOK', 'JAK']
Sentiment	:	[-1.453, -1.68, -1.927, -1.768, 2.778, -1.449, 3.029]

Path [0883]	:	['BKK', 'HKG', 'TPE', 'PEK', 'JAK', 'TOK', 'KOR']
Sentiment	:	[-1.453, -1.68, -1.927, 2.778, 3.029, -1.449, -1.768]

Path [0884]	:	['BKK', 'HKG', 'TPE', 'PEK', 'JAK', 'KOR', 'TOK']
Sentiment	:	[-1.453, -1.68, -1.927, 2.778, 3.029, -1.768, -1.449]

Path [0885]	:	['BKK', 'HKG', 'TPE', 'PEK', 'TOK', 'JAK', 'KOR']
Sentiment	:	[-1.453, -1.68, -1.927, 2.778, -1.449, 3.029, -1.768]

Path [0886]	:	['BKK', 'HKG', 'TPE', 'PEK', 'TOK', 'KOR', 'JAK']
Sentiment	:	[-1.453, -1.68, -1.927, 2.778, -1.449, -1.768, 3.029]

Path [0887]	:	['BKK', 'HKG', 'TPE', 'PEK', 'KOR', 'JAK', 'TOK']
Sentiment	:	[-1.453, -1.68, -1.927, 2.778, -1.768, 3.029, -1.449]

Path [0888]	:	['BKK', 'HKG', 'TPE', 'PEK', 'KOR', 'TOK', 'JAK']
Sentiment	:	[-1.453, -1.68, -1.927, 2.778, -1.768, -1.449, 3.029]

Path [0889]	:	['BKK', 'HKG', 'TOK', 'JAK', 'TPE', 'KOR', 'PEK']
Sentiment	:	[-1.453, -1.68, -1.449, 3.029, -1.927, -1.768, 2.778]

Path [0890]	:	['BKK', 'HKG', 'TOK', 'JAK', 'TPE', 'PEK', 'KOR']
Sentiment	:	[-1.453, -1.68, -1.449, 3.029, -1.927, 2.778, -1.768]

Path [0891]	:	['BKK', 'HKG', 'TOK', 'JAK', 'KOR', 'TPE', 'PEK']
Sentiment	:	[-1.453, -1.68, -1.449, 3.029, -1.768, -1.927, 2.778]

Path [0892]	:	['BKK', 'HKG', 'TOK', 'JAK', 'KOR', 'PEK', 'TPE']
Sentiment	:	[-1.453, -1.68, -1.449, 3.029, -1.768, 2.778, -1.927]

Path [0893]	:	['BKK', 'HKG', 'TOK', 'JAK', 'PEK', 'TPE', 'KOR']
